time,iqs,ids,torque,rpm,vqs,vds
0.553,14.179818,-20.590755,-5.089909,-1849.0896,179.62924,0.0
0.554,14.14365,-20.576149,-5.17404,-1843.2401,179.62924,0.0
0.555,14.1328945,-20.581553,-5.030823,-1856.3877,179.62924,0.0
0.556,14.160369,-20.600498,-5.127527,-1848.2114,179.62924,0.0
0.557,14.138214,-20.575872,-5.1133347,-1850.9755,179.62924,0.0
0.55799997,14.165585,-20.589594,-5.1451297,-1871.1948,179.62924,0.0
0.559,14.118776,-20.595022,-5.1394196,-1868.3213,179.62924,0.0
0.56,14.123981,-20.59082,-5.090847,-1857.1215,179.62924,0.0
0.561,14.115402,-20.601944,-5.1362467,-1860.3225,179.62924,0.0
0.562,14.108062,-20.591806,-5.0765686,-1865.6974,179.62924,0.0
0.56299996,14.151904,-20.593386,-5.161122,-1866.8295,179.62924,0.0
0.564,14.137223,-20.607738,-5.1480584,-1872.8136,179.62924,0.0
0.565,14.152393,-20.594936,-5.098974,-1869.3573,179.62924,0.0
0.566,14.149071,-20.606142,-5.097451,-1877.4878,179.62924,0.0
0.567,14.140055,-20.618362,-5.0810146,-1883.0754,179.62924,0.0
0.568,14.122922,-20.598318,-5.0643024,-1870.2568,179.62924,0.0
0.569,14.145222,-20.583536,-5.0935345,-1888.2772,179.62924,0.0
0.57,14.121726,-20.621675,-5.131154,-1877.3354,179.62924,0.0
0.571,14.112532,-20.622269,-5.0217056,-1887.7786,179.62924,0.0
0.57199997,14.13269,-20.628984,-5.0368447,-1898.1606,179.62924,0.0
0.573,14.123511,-20.627125,-5.078779,-1899.4408,179.62924,0.0
0.574,14.1121,-20.635632,-4.9911833,-1906.6227,179.62924,0.0
0.575,14.128033,-20.652508,-5.1123805,-1901.1124,179.62924,0.0
0.576,14.105786,-20.628103,-5.0784006,-1901.7288,179.62924,0.0
0.577,14.1338825,-20.644857,-5.057538,-1907.1357,179.62924,0.0
0.578,14.110769,-20.615385,-5.046368,-1917.9459,179.62924,0.0
0.579,14.140095,-20.64078,-4.989027,-1913.7312,179.62924,0.0
0.58,14.13125,-20.614246,-5.041033,-1898.0378,179.62924,0.0
0.581,14.100802,-20.649647,-5.0640593,-1919.1158,179.62924,0.0
0.582,14.1089,-20.635561,-5.099657,-1919.2826,179.62924,0.0
0.583,14.102874,-20.623066,-5.08933,-1922.3894,179.62924,0.0
0.584,14.121306,-20.641493,-5.065239,-1924.4541,179.62924,0.0
0.585,14.110929,-20.668056,-5.071466,-1917.319,179.62924,0.0
0.58599997,14.14618,-20.63821,-5.062955,-1930.6716,179.62924,0.0
0.587,14.123315,-20.669327,-4.990658,-1929.6034,179.62924,0.0
0.588,14.101629,-20.632801,-5.025258,-1933.1499,179.62924,0.0
0.589,14.111934,-20.640518,-5.039739,-1939.7487,179.62924,0.0
0.59,14.113721,-20.659105,-5.001198,-1938.7599,179.62924,0.0
0.591,14.106647,-20.677599,-5.002875,-1935.5837,179.62924,0.0
0.592,14.111078,-20.657986,-5.0397167,-1940.6804,179.62924,0.0
0.593,14.129699,-20.66956,-5.0143723,-1944.1007,179.62924,0.0
0.594,14.110764,-20.685669,-4.994597,-1944.3264,179.62924,0.0
0.59499997,14.109038,-20.689604,-5.0274067,-1948.166,179.62924,0.0
0.596,14.131711,-20.659338,-5.0161304,-1937.5883,179.62924,0.0
0.597,14.119372,-20.682962,-5.0293303,-1951.4296,179.62924,0.0
0.598,14.1117,-20.669893,-5.00937,-1953.0044,179.62924,0.0
0.599,14.129568,-20.685755,-5.019577,-1962.9557,179.62924,0.0
0.59999996,14.122268,-20.680946,-5.005237,-1965.181,179.62924,0.0
0.601,14.067853,-20.701216,-5.046646,-1967.828,179.62924,0.0
0.602,14.090889,-20.69207,-4.994924,-1956.0212,179.62924,0.0
0.603,14.074952,-20.670221,-5.0068884,-1976.8844,179.62924,0.0
0.604,14.11178,-20.681322,-4.9626255,-1964.3115,179.62924,0.0
0.605,14.092047,-20.6978,-4.9577193,-1987.8268,179.62924,0.0
0.606,14.081755,-20.702448,-5.0187373,-1983.5469,179.62924,0.0
0.607,14.089761,-20.71273,-5.0372076,-1978.6727,179.62924,0.0
0.608,14.081371,-20.685562,-5.0338964,-1970.3607,179.62924,0.0
0.60899997,14.098773,-20.713718,-4.9546523,-1991.9432,179.62924,0.0
0.61,14.089355,-20.694988,-5.018203,-1980.9922,179.62924,0.0
0.611,14.097477,-20.70805,-4.971942,-2001.9354,179.62924,0.0
0.612,14.095272,-20.719736,-4.938041,-1976.3989,179.62924,0.0
0.613,14.089329,-20.738953,-4.923607,-1988.928,179.62924,0.0
0.614,14.090485,-20.720058,-4.9775515,-1993.0276,179.62924,0.0
0.615,14.096725,-20.732456,-4.9392557,-1988.3519,179.62924,0.0
0.616,14.092033,-20.717182,-4.919495,-1991.5702,179.62924,0.0
0.617,14.10726,-20.705416,-4.956012,-2003.6124,179.62924,0.0
0.618,14.094407,-20.739836,-4.9468317,-2005.6852,179.62924,0.0
0.619,14.094297,-20.726166,-4.9426727,-2002.9255,179.62924,0.0
0.62,14.097994,-20.72305,-4.961024,-2006.0044,179.62924,0.0
0.621,14.067756,-20.734745,-4.9319324,-2007.3132,179.62924,0.0
0.622,14.045488,-20.74781,-4.94996,-2019.9606,179.62924,0.0
0.62299997,14.079631,-20.719877,-4.918514,-2026.9615,179.62924,0.0
0.624,14.097276,-20.734814,-4.9808135,-2008.5428,179.62924,0.0
0.625,14.070005,-20.738092,-4.9398675,-2027.5874,179.62924,0.0
0.626,14.09102,-20.716114,-4.9430785,-2028.903,179.62924,0.0
0.627,14.0844345,-20.75938,-4.908158,-2031.1097,179.62924,0.0
0.628,14.07885,-20.725582,-4.9248505,-2040.3727,179.62924,0.0
0.629,14.070887,-20.751638,-4.9241314,-2033.0577,179.62924,0.0
0.63,14.080164,-20.749813,-4.943315,-2023.6056,179.62924,0.0
0.631,14.067318,-20.772413,-4.935119,-2051.8425,179.62924,0.0
0.63199997,14.063188,-20.752188,-4.8630714,-2050.4426,179.62924,0.0
0.633,14.087609,-20.780293,-4.967138,-2039.1091,179.62924,0.0
0.634,14.071976,-20.740686,-4.912079,-2040.8014,179.62924,0.0
0.635,14.088926,-20.75557,-4.9047203,-2053.206,179.62924,0.0
0.636,14.075749,-20.769674,-4.893592,-2061.7224,179.62924,0.0
0.637,14.0954685,-20.784996,-4.911881,-2052.0085,179.62924,0.0
0.638,14.089545,-20.785536,-4.925988,-2055.2134,179.62924,0.0
0.639,14.07576,-20.787113,-4.8748603,-2062.5718,179.62924,0.0
0.64,14.08419,-20.771385,-4.85111,-2072.219,179.62924,0.0
0.641,14.066924,-20.774511,-4.891024,-2059.4832,179.62924,0.0
0.642,14.056066,-20.75152,-4.892408,-2065.3005,179.62924,0.0
0.643,14.07012,-20.782103,-4.89633,-2079.2935,179.62924,0.0
0.644,14.063523,-20.810776,-4.856313,-2084.261,179.62924,0.0
0.645,14.071491,-20.784248,-4.8500495,-2070.1614,179.62924,0.0
0.64599997,14.076471,-20.788532,-4.9007063,-2078.2295,179.62924,0.0
0.647,14.061007,-20.781872,-4.8706255,-2077.4119,179.62924,0.0
0.648,14.055715,-20.812904,-4.8882384,-2086.0974,179.62924,0.0
0.649,14.0796995,-20.783018,-4.847679,-2089.4243,179.62924,0.0
0.65,14.071829,-20.790209,-4.938468,-2085.9216,179.62924,0.0
0.651,14.053847,-20.788042,-4.861055,-2093.2039,179.62924,0.0
0.652,14.044295,-20.823286,-4.8217435,-2078.5073,179.62924,0.0
0.653,14.058195,-20.823381,-4.857799,-2099.8745,179.62924,0.0
0.654,14.061852,-20.800253,-4.864051,-2103.807,179.62924,0.0
0.655,14.058596,-20.824392,-4.842064,-2094.7664,179.62924,0.0
0.656,14.041812,-20.804804,-4.863587,-2110.14,179.62924,0.0
0.657,14.05538,-20.791693,-4.860875,-2104.4336,179.62924,0.0
0.658,14.04333,-20.807678,-4.827614,-2102.5837,179.62924,0.0
0.659,14.069144,-20.785295,-4.8910093,-2104.2002,179.62924,0.0
0.66,14.040372,-20.811638,-4.843039,-2111.1821,179.62924,0.0
0.661,14.063973,-20.824984,-4.837175,-2126.7866,179.62924,0.0
0.662,14.070908,-20.829788,-4.7948117,-2120.3145,179.62924,0.0
0.663,14.06039,-20.811354,-4.883815,-2113.7546,179.62924,0.0
0.664,14.041517,-20.826353,-4.831584,-2123.0623,179.62924,0.0
0.665,14.056389,-20.830484,-4.799688,-2126.3257,179.62924,0.0
0.666,14.047366,-20.828241,-4.7964177,-2136.8865,179.62924,0.0
0.667,14.056538,-20.811184,-4.828179,-2125.781,179.62924,0.0
0.668,14.042416,-20.827238,-4.828399,-2123.5288,179.62924,0.0
0.66899997,14.0613,-20.821976,-4.837319,-2133.3035,179.62924,0.0
0.67,14.0494995,-20.820435,-4.8252673,-2138.1921,179.62924,0.0
0.671,14.040543,-20.839151,-4.832545,-2137.5332,179.62924,0.0
0.672,14.04485,-20.834764,-4.845838,-2148.045,179.62924,0.0
0.673,14.045544,-20.822554,-4.858882,-2152.4026,179.62924,0.0
0.674,14.055154,-20.848665,-4.798271,-2149.1343,179.62924,0.0
0.675,14.024452,-20.833565,-4.793186,-2151.128,179.62924,0.0
0.676,14.05531,-20.823343,-4.786557,-2143.7673,179.62924,0.0
0.677,14.047987,-20.871798,-4.802224,-2147.9614,179.62924,0.0
0.678,14.030293,-20.860233,-4.8077602,-2150.306,179.62924,0.0
0.679,14.082015,-20.84222,-4.739083,-2152.192,179.62924,0.0
0.68,14.04789,-20.84914,-4.803071,-2168.8857,179.62924,0.0
0.681,14.043244,-20.856602,-4.780886,-2165.2131,179.62924,0.0
0.682,14.055784,-20.859705,-4.766673,-2162.6062,179.62924,0.0
0.68299997,14.039291,-20.845413,-4.7752614,-2155.6013,179.62924,0.0
0.684,14.05272,-20.864468,-4.767586,-2173.1724,179.62924,0.0
0.685,14.050844,-20.88763,-4.7675333,-2171.3022,179.62924,0.0
0.686,14.044146,-20.852932,-4.743527,-2173.462,179.62924,0.0
0.687,14.034112,-20.87997,-4.752208,-2179.757,179.62924,0.0
0.688,14.013513,-20.869318,-4.7808075,-2182.053,179.62924,0.0
0.689,14.047883,-20.873688,-4.779825,-2173.3088,179.62924,0.0
0.69,14.044618,-20.865974,-4.766009,-2178.7844,179.62924,0.0
0.691,14.014284,-20.879616,-4.7103605,-2180.574,179.62924,0.0
0.692,14.02132,-20.88396,-4.800417,-2184.7065,179.62924,0.0
0.693,14.0209,-20.886417,-4.7776628,-2182.9119,179.62924,0.0
0.694,14.032325,-20.861689,-4.7167344,-2194.7964,179.62924,0.0
0.695,14.034067,-20.88124,-4.7641335,-2204.5847,179.62924,0.0
0.696,14.038584,-20.87952,-4.746904,-2201.7488,179.62924,0.0
0.697,14.044025,-20.87156,-4.7840133,-2193.5762,179.62924,0.0
0.698,14.042129,-20.8557,-4.7378116,-2197.336,179.62924,0.0
0.699,14.045357,-20.86235,-4.6944604,-2205.297,179.62924,0.0
0.7,14.030681,-20.887302,-4.7268367,-2214.642,179.62924,0.0
0.701,14.013868,-20.874044,-4.7701983,-2208.9614,179.62924,0.0
0.702,14.016849,-20.906214,-4.8198686,-2204.2598,179.62924,0.0
0.703,14.015959,-20.894043,-4.7305455,-2219.584,179.62924,0.0
0.704,14.020739,-20.892252,-4.731458,-2211.4011,179.62924,0.0
0.705,14.010165,-20.896263,-4.6776056,-2207.0923,179.62924,0.0
0.706,14.043928,-20.889769,-4.6778736,-2219.8293,179.62924,0.0
0.707,14.015643,-20.920916,-4.734383,-2223.3923,179.62924,0.0
0.708,14.013452,-20.907507,-4.7152557,-2228.8767,179.62924,0.0
0.709,14.00402,-20.915562,-4.681174,-2235.1895,179.62924,0.0
0.71,14.03391,-20.903244,-4.71598,-2230.2537,179.62924,0.0
0.711,14.007472,-20.912628,-4.7046747,-2233.8564,179.62924,0.0
0.712,14.011178,-20.92399,-4.70002,-2234.3489,179.62924,0.0
0.713,14.00462,-20.905758,-4.7379513,-2235.9514,179.62924,0.0
0.714,13.996977,-20.927788,-4.698295,-2246.1938,179.62924,0.0
0.715,14.044724,-20.89218,-4.7297015,-2258.4626,179.62924,0.0
0.716,14.01205,-20.920828,-4.7298784,-2249.7258,179.62924,0.0
0.717,13.992412,-20.944021,-4.677433,-2239.7776,179.62924,0.0
0.718,14.001491,-20.917006,-4.6948752,-2251.5696,179.62924,0.0
0.719,13.992283,-20.934727,-4.7082314,-2259.865,179.62924,0.0
0.72,14.017081,-20.93188,-4.672327,-2253.2612,179.62924,0.0
0.721,14.022209,-20.930769,-4.730177,-2267.9082,179.62924,0.0
0.722,13.994602,-20.955894,-4.6990037,-2253.5725,179.62924,0.0
0.723,13.995097,-20.92524,-4.6811247,-2267.5637,179.62924,0.0
0.724,14.010834,-20.936966,-4.6573853,-2274.0918,179.62924,0.0
0.725,14.02656,-20.925674,-4.692524,-2274.468,179.62924,0.0
0.726,13.995644,-20.937653,-4.665094,-2264.638,179.62924,0.0
0.727,13.989814,-20.925524,-4.6707654,-2275.2422,179.62924,0.0
0.728,14.021545,-20.939314,-4.6921606,-2267.7805,179.62924,0.0
0.729,14.023032,-20.953505,-4.667239,-2281.8577,179.62924,0.0
0.73,14.008303,-20.96486,-4.6889324,-2289.6262,179.62924,0.0
0.731,14.013366,-20.955738,-4.661048,-2286.182,179.62924,0.0
0.732,14.004544,-20.954344,-4.7109146,-2295.5015,179.62924,0.0
0.733,14.015209,-20.963602,-4.646144,-2278.0078,179.62924,0.0
0.734,14.009163,-20.973772,-4.658995,-2298.4192,179.62924,0.0
0.735,14.011754,-20.952103,-4.6488156,-2288.0156,179.62924,0.0
0.736,14.028101,-20.942955,-4.6676836,-2296.8435,179.62924,0.0
0.737,13.985349,-20.946081,-4.6590543,-2301.3733,179.62924,0.0
0.738,13.994113,-20.974176,-4.6468673,-2299.7131,179.62924,0.0
0.739,13.988601,-20.957775,-4.6728454,-2307.6414,179.62924,0.0
0.74,14.003916,-20.973337,-4.6740055,-2307.2688,179.62924,0.0
0.741,13.984231,-20.978107,-4.687824,-2294.8918,179.62924,0.0
0.742,14.006358,-20.937757,-4.6093473,-2308.349,179.62924,0.0
0.74300003,13.988444,-20.964245,-4.6575937,-2311.379,179.62924,0.0
0.744,14.0099325,-20.991673,-4.653197,-2299.1091,179.62924,0.0
0.745,14.0085,-20.982265,-4.6017046,-2315.8398,179.62924,0.0
0.746,14.0040455,-20.985323,-4.575519,-2312.6929,179.62924,0.0
0.747,13.994732,-20.971367,-4.5889764,-2317.0105,179.62924,0.0
0.748,13.99408,-20.975853,-4.6576705,-2329.438,179.62924,0.0
0.749,13.999338,-20.970186,-4.6188083,-2321.7637,179.62924,0.0
0.75,13.9998455,-20.962948,-4.593568,-2322.2896,179.62924,0.0
0.751,13.995758,-20.980661,-4.6097836,-2320.4927,179.62924,0.0
0.752,13.975572,-20.985342,-4.630729,-2337.3005,179.62924,0.0
0.753,13.992975,-20.98551,-4.607715,-2346.7952,179.62924,0.0
0.754,13.99229,-20.96759,-4.6181273,-2356.4163,179.62924,0.0
0.755,13.984464,-20.963985,-4.6288705,-2351.8657,179.62924,0.0
0.756,14.003079,-20.995783,-4.6231833,-2342.8472,179.62924,0.0
0.757,13.986954,-20.982601,-4.587231,-2343.2358,179.62924,0.0
0.758,13.987953,-21.003412,-4.633678,-2343.4111,179.62924,0.0
0.759,13.973382,-21.024319,-4.6083026,-2362.2744,179.62924,0.0
0.76,14.003788,-21.00179,-4.585871,-2346.2332,179.62924,0.0
0.761,13.980045,-20.992395,-4.6301513,-2369.865,179.62924,0.0
0.762,13.996275,-20.981869,-4.6082554,-2354.9175,179.62924,0.0
0.763,13.974235,-20.99524,-4.575576,-2373.0103,179.62924,0.0
0.764,13.984596,-21.029545,-4.560441,-2356.2888,179.62924,0.0
0.765,13.960041,-21.015574,-4.6075706,-2371.9194,179.62924,0.0
0.766,13.985,-20.99236,-4.6518817,-2358.7388,179.62924,0.0
0.767,14.000077,-21.013538,-4.6047416,-2370.8713,179.62924,0.0
0.768,13.965567,-21.007524,-4.5651917,-2375.4607,179.62924,0.0
0.769,13.97176,-21.001831,-4.5664287,-2369.9587,179.62924,0.0
0.77,13.990647,-21.00876,-4.5703115,-2363.2263,179.62924,0.0
0.771,13.9507475,-21.009907,-4.6183023,-2377.1958,179.62924,0.0
0.772,13.959183,-21.015556,-4.5590954,-2391.2085,179.62924,0.0
0.773,13.986087,-21.017546,-4.5499215,-2378.1018,179.62924,0.0
0.774,13.966833,-21.020744,-4.5789595,-2374.9104,179.62924,0.0
0.775,13.9866295,-21.014124,-4.5615907,-2388.324,179.62924,0.0
0.776,13.983979,-21.025185,-4.5551524,-2385.8801,179.62924,0.0
0.777,13.987414,-21.016304,-4.5603337,-2390.462,179.62924,0.0
0.778,14.00352,-21.035929,-4.5843654,-2404.193,179.62924,0.0
0.779,13.963117,-21.019459,-4.5496144,-2396.681,179.62924,0.0
0.78000003,13.976344,-21.04447,-4.5727544,-2400.2454,179.62924,0.0
0.781,13.9723425,-21.036188,-4.555496,-2402.763,179.62924,0.0
0.782,13.995307,-21.014877,-4.560405,-2398.4521,179.62924,0.0
0.783,13.977576,-21.014444,-4.5575824,-2418.4312,179.62924,0.0
0.784,13.978672,-21.03687,-4.555027,-2414.8892,179.62924,0.0
0.785,13.967511,-21.023134,-4.541307,-2416.3188,179.62924,0.0
0.786,13.979596,-21.036852,-4.552241,-2410.3958,179.62924,0.0
0.787,13.957593,-21.03824,-4.4935203,-2417.448,179.62924,0.0
0.788,13.958021,-21.056122,-4.513265,-2410.433,179.62924,0.0
0.789,13.949274,-21.068184,-4.519343,-2401.179,179.62924,0.0
0.79,13.978886,-21.036602,-4.554297,-2408.9126,179.62924,0.0
0.791,13.966876,-21.035559,-4.580865,-2418.7087,179.62924,0.0
0.792,13.977173,-21.04986,-4.541672,-2422.4497,179.62924,0.0
0.793,13.938901,-21.069416,-4.567429,-2425.8123,179.62924,0.0
0.794,13.954391,-21.046064,-4.4975853,-2426.2534,179.62924,0.0
0.795,13.928776,-21.074408,-4.4986706,-2427.1814,179.62924,0.0
0.796,13.963095,-21.079494,-4.523809,-2434.7278,179.62924,0.0
0.797,13.976408,-21.07818,-4.538851,-2440.9468,179.62924,0.0
0.798,13.931398,-21.044832,-4.5247865,-2435.8118,179.62924,0.0
0.799,13.948607,-21.062422,-4.498295,-2438.0132,179.62924,0.0
0.8,13.950576,-21.055456,-4.4275146,-2446.5977,179.62924,0.0
0.801,13.984043,-21.069809,-4.4460173,-2444.0493,179.62924,0.0
0.802,13.937133,-21.055904,-4.5341754,-2443.8381,179.62924,0.0
0.80300003,13.992313,-21.073383,-4.526147,-2451.349,179.62924,0.0
0.804,13.9625,-21.075518,-4.4979877,-2448.3752,179.62924,0.0
0.805,13.95003,-21.05888,-4.473115,-2466.39,179.62924,0.0
0.806,13.962227,-21.066929,-4.554004,-2455.4263,179.62924,0.0
0.807,13.950375,-21.06758,-4.518285,-2461.8176,179.62924,0.0
0.808,13.954324,-21.066824,-4.508167,-2456.4753,179.62924,0.0
0.809,13.963352,-21.064224,-4.437106,-2466.0107,179.62924,0.0
0.81,13.934782,-21.071283,-4.5227265,-2475.3403,179.62924,0.0
0.811,13.980858,-21.083208,-4.5371203,-2447.2473,179.62924,0.0
0.812,13.956366,-21.111542,-4.4898868,-2476.3315,179.62924,0.0
0.813,13.960727,-21.092167,-4.485934,-2465.1968,179.62924,0.0
0.814,13.948461,-21.078148,-4.498423,-2474.6653,179.62924,0.0
0.815,13.95742,-21.088644,-4.464605,-2453.5254,179.62924,0.0
0.816,13.94634,-21.082676,-4.4890776,-2477.5593,179.62924,0.0
0.81700003,13.945409,-21.096638,-4.499301,-2477.188,179.62924,0.0
0.818,13.952662,-21.080929,-4.466468,-2486.0688,179.62924,0.0
0.819,13.961324,-21.089859,-4.5038714,-2484.2065,179.62924,0.0
0.82,13.956546,-21.074581,-4.4194107,-2488.9146,179.62924,0.0
0.821,13.951959,-21.082613,-4.5175595,-2506.1123,179.62924,0.0
0.822,13.947609,-21.069052,-4.4627714,-2493.4785,179.62924,0.0
0.823,13.935902,-21.101473,-4.40094,-2484.325,179.62924,0.0
0.824,13.933564,-21.109594,-4.4340672,-2492.023,179.62924,0.0
0.825,13.954662,-21.085405,-4.411197,-2502.2676,179.62924,0.0
0.826,13.95195,-21.097946,-4.4817405,-2495.2515,179.62924,0.0
0.827,13.953873,-21.114424,-4.465595,-2497.116,179.62924,0.0
0.828,13.93723,-21.079672,-4.4311504,-2502.6897,179.62924,0.0
0.829,13.951093,-21.11221,-4.4096375,-2512.329,179.62924,0.0
0.83,13.954177,-21.089714,-4.475807,-2518.5894,179.62924,0.0
0.83100003,13.933138,-21.109455,-4.4592295,-2512.2192,179.62924,0.0
0.832,13.949643,-21.131802,-4.454024,-2518.0535,179.62924,0.0
0.833,13.9455805,-21.130598,-4.4714355,-2515.087,179.62924,0.0
0.834,13.95436,-21.111656,-4.4497128,-2519.5112,179.62924,0.0
0.835,13.9661,-21.123804,-4.4523706,-2513.9597,179.62924,0.0
0.836,13.955471,-21.116362,-4.39301,-2515.4692,179.62924,0.0
0.837,13.920614,-21.12249,-4.418138,-2517.479,179.62924,0.0
0.838,13.956404,-21.128355,-4.4329143,-2528.4,179.62924,0.0
0.839,13.938438,-21.117357,-4.4555144,-2537.626,179.62924,0.0
0.84000003,13.929473,-21.108755,-4.4840846,-2519.4631,179.62924,0.0
0.841,13.944291,-21.127249,-4.443827,-2531.4995,179.62924,0.0
0.842,13.926586,-21.12398,-4.43678,-2534.8066,179.62924,0.0
0.843,13.9161415,-21.14107,-4.444955,-2546.264,179.62924,0.0
0.844,13.919782,-21.115776,-4.471967,-2539.3306,179.62924,0.0
0.845,13.94962,-21.12062,-4.423417,-2539.4604,179.62924,0.0
0.846,13.926209,-21.120098,-4.424166,-2550.921,179.62924,0.0
0.847,13.926757,-21.137173,-4.401691,-2539.4785,179.62924,0.0
0.848,13.920373,-21.146236,-4.426751,-2543.7056,179.62924,0.0
0.849,13.902666,-21.138521,-4.378764,-2548.7112,179.62924,0.0
0.85,13.943453,-21.139332,-4.4442053,-2542.2449,179.62924,0.0
0.851,13.934619,-21.16169,-4.433384,-2556.226,179.62924,0.0
0.852,13.921326,-21.12163,-4.4415884,-2557.922,179.62924,0.0
0.853,13.924583,-21.146425,-4.4119315,-2551.0022,179.62924,0.0
0.85400003,13.920837,-21.141941,-4.394793,-2559.9805,179.62924,0.0
0.855,13.921688,-21.155924,-4.396963,-2564.369,179.62924,0.0
0.856,13.932624,-21.15986,-4.376231,-2551.9226,179.62924,0.0
0.857,13.915162,-21.161352,-4.4383135,-2572.4636,179.62924,0.0
0.858,13.939676,-21.14315,-4.3663282,-2570.3335,179.62924,0.0
0.859,13.924267,-21.13578,-4.342545,-2585.0146,179.62924,0.0
0.86,13.916092,-21.141264,-4.410102,-2579.7205,179.62924,0.0
0.861,13.914793,-21.15225,-4.4057274,-2568.92,179.62924,0.0
0.862,13.918139,-21.169872,-4.4293137,-2574.2742,179.62924,0.0
0.86300004,13.912801,-21.146357,-4.453474,-2570.6187,179.62924,0.0
0.864,13.896429,-21.171469,-4.356582,-2591.7817,179.62924,0.0
0.865,13.915354,-21.155277,-4.4108677,-2595.1145,179.62924,0.0
0.866,13.93498,-21.160337,-4.406325,-2599.2202,179.62924,0.0
0.867,13.922521,-21.158669,-4.3935666,-2602.8828,179.62924,0.0
0.86800003,13.918145,-21.159033,-4.435886,-2589.899,179.62924,0.0
0.869,13.901084,-21.199743,-4.353644,-2600.1052,179.62924,0.0
0.87,13.91085,-21.178474,-4.4056435,-2600.941,179.62924,0.0
0.871,13.927572,-21.149263,-4.336876,-2613.162,179.62924,0.0
0.872,13.917894,-21.172506,-4.3596716,-2600.41,179.62924,0.0
0.873,13.914841,-21.174566,-4.3557305,-2598.0583,179.62924,0.0
0.874,13.92083,-21.16823,-4.3932624,-2613.7512,179.62924,0.0
0.875,13.909789,-21.15872,-4.3372993,-2612.3828,179.62924,0.0
0.876,13.912354,-21.1967,-4.351426,-2606.52,179.62924,0.0
0.87700003,13.898492,-21.172268,-4.3635507,-2623.9934,179.62924,0.0
0.878,13.934946,-21.182161,-4.367098,-2614.34,179.62924,0.0
0.879,13.923226,-21.151651,-4.427316,-2615.805,179.62924,0.0
0.88,13.920478,-21.163277,-4.347142,-2626.603,179.62924,0.0
0.881,13.930746,-21.156889,-4.4017863,-2611.9788,179.62924,0.0
0.882,13.944627,-21.192612,-4.352958,-2634.286,179.62924,0.0
0.883,13.915999,-21.184578,-4.3809657,-2637.298,179.62924,0.0
0.884,13.903297,-21.187847,-4.3286386,-2625.5647,179.62924,0.0
0.885,13.905838,-21.178091,-4.453342,-2633.3967,179.62924,0.0
0.88600004,13.930515,-21.170794,-4.3800397,-2640.0815,179.62924,0.0
0.887,13.890882,-21.181763,-4.395416,-2639.5452,179.62924,0.0
0.888,13.912823,-21.177198,-4.3186793,-2641.6802,179.62924,0.0
0.889,13.910221,-21.189447,-4.4156237,-2644.921,179.62924,0.0
0.89,13.901182,-21.19369,-4.321009,-2644.9822,179.62924,0.0
0.89100003,13.926772,-21.207327,-4.393953,-2635.2063,179.62924,0.0
0.892,13.921369,-21.212357,-4.3575125,-2645.6416,179.62924,0.0
0.893,13.931603,-21.186657,-4.4095926,-2657.1802,179.62924,0.0
0.894,13.914536,-21.222912,-4.3160625,-2648.384,179.62924,0.0
0.895,13.892134,-21.182283,-4.345183,-2653.018,179.62924,0.0
0.896,13.885719,-21.21657,-4.3205905,-2637.2751,179.62924,0.0
0.897,13.887189,-21.221804,-4.3557673,-2652.0762,179.62924,0.0
0.898,13.897779,-21.203136,-4.286664,-2666.1245,179.62924,0.0
0.899,13.905249,-21.206526,-4.353104,-2670.1475,179.62924,0.0
0.90000004,13.8872795,-21.189209,-4.2915144,-2657.5173,179.62924,0.0
0.901,13.900352,-21.21407,-4.3509083,-2671.805,179.62924,0.0
0.902,13.921896,-21.23396,-4.3621,-2651.727,179.62924,0.0
0.903,13.884019,-21.213783,-4.303887,-2664.521,179.62924,0.0
0.904,13.904761,-21.200354,-4.322717,-2678.7092,179.62924,0.0
0.90500003,13.9227495,-21.21581,-4.318371,-2674.5476,179.62924,0.0
0.906,13.88809,-21.206133,-4.3457575,-2673.4392,179.62924,0.0
0.907,13.901692,-21.188759,-4.32755,-2683.3354,179.62924,0.0
0.908,13.912742,-21.222364,-4.294086,-2680.683,179.62924,0.0
0.909,13.89144,-21.19392,-4.2759004,-2674.1897,179.62924,0.0
0.91,13.92272,-21.236242,-4.353817,-2700.0808,179.62924,0.0
0.911,13.8959465,-21.218214,-4.3359656,-2684.3682,179.62924,0.0
0.912,13.897664,-21.20992,-4.2429614,-2702.6545,179.62924,0.0
0.913,13.895194,-21.230135,-4.340329,-2706.8557,179.62924,0.0
0.91400003,13.875083,-21.218515,-4.3066626,-2693.269,179.62924,0.0
0.915,13.898334,-21.228716,-4.2561803,-2702.7092,179.62924,0.0
0.916,13.931687,-21.238863,-4.3305287,-2695.1724,179.62924,0.0
0.917,13.901856,-21.218287,-4.3016243,-2707.4702,179.62924,0.0
0.918,13.892094,-21.23253,-4.3127136,-2694.1323,179.62924,0.0
0.919,13.884431,-21.229393,-4.2630424,-2708.005,179.62924,0.0
0.92,13.904373,-21.228062,-4.227892,-2706.3848,179.62924,0.0
0.921,13.891384,-21.221603,-4.3316965,-2711.187,179.62924,0.0
0.922,13.8857,-21.252905,-4.2324023,-2707.687,179.62924,0.0
0.92300004,13.895519,-21.23219,-4.256686,-2713.8977,179.62924,0.0
0.924,13.889617,-21.234676,-4.2711096,-2718.2827,179.62924,0.0
