time,iqs,ids,torque,rpm,vqs,vds
0.46400002,13.00359,-22.926683,-5.0463967,-1523.4146,179.62924,0.0
0.46500003,13.0211525,-22.925005,-5.0522285,-1528.3137,179.62924,0.0
0.46600002,13.025625,-22.92369,-5.017758,-1528.6477,179.62924,0.0
0.467,13.029399,-22.920002,-5.0487328,-1538.5693,179.62924,0.0
0.46800002,13.01021,-22.915285,-5.0660615,-1531.1711,179.62924,0.0
0.469,13.008466,-22.908459,-5.009703,-1555.8784,179.62924,0.0
0.47000003,13.002326,-22.941334,-5.038907,-1536.0305,179.62924,0.0
0.47100002,13.004347,-22.911558,-5.0472245,-1547.8524,179.62924,0.0
0.47200003,13.028739,-22.934256,-5.0460973,-1554.3666,179.62924,0.0
0.47300002,13.002174,-22.92105,-5.038617,-1555.9591,179.62924,0.0
0.47400004,13.00171,-22.932753,-5.0334964,-1550.0662,179.62924,0.0
0.47500002,12.999819,-22.952347,-5.046702,-1553.0521,179.62924,0.0
0.476,12.999056,-22.945377,-4.994848,-1562.1957,179.62924,0.0
0.47700003,13.011147,-22.93984,-5.059212,-1558.9319,179.62924,0.0
0.47800002,12.996346,-22.93678,-5.0325212,-1556.953,179.62924,0.0
0.47900003,12.983453,-22.936335,-5.014975,-1564.6051,179.62924,0.0
0.48000002,12.996023,-22.950733,-5.053323,-1560.4855,179.62924,0.0
0.48100004,12.988558,-22.954056,-5.0257154,-1567.2185,179.62924,0.0
0.48200002,12.9881735,-22.955276,-4.9972105,-1571.5928,179.62924,0.0
0.483,12.973587,-22.950363,-5.015388,-1569.7714,179.62924,0.0
